annual_sales_quant,avg_sales_price,category,color,condition,description,highest_bid,lowest_ask,product_title,release_date,retail_price,style,ticker,year_high,year_low,,
75,169,sneakers, Citrin/Citrin/Citrin ,New,,160,135,adidas Yeezy Boost 350 V2 Citrin (Infant),9/23/19 0:00,140, FW3047 , 350V2-CTRNI,249,125,,
82,201,sneakers, Black ,New,,172,160,Gucci Rubber Slides Red Green,,210, _308234 GIB10 1098 , GC-GUGRSBK,275,170,,
15,113,sneakers, White/Black ,New,,100,112,Vans Slip-On Ghostly,10/1/19 0:00,65,, SLPON-GHST,150,80,,
343,90,sneakers, Black/Hot Punch-Volt ,New,,121,77,Air More Uptempo Hot Punch (W),3/16/18 0:00,160, 917593-002 , UPTEMPO-HTPNCHW,190,40,,
1057,362,sneakers, Dark Grey/Multi-Color ,New,"Perfect your jumper with the help of technology in the new self-lacing Nike Adapt BB Dark Grey. This Adapt BB comes with a grey upper, two grey Nike “Swooshes”, white midsole, and a grey sole. These sneakers released in April 2019 and retailed for $350. Have the same swag as Jayson Tatum in the 2019 NBA playoffs and cop these today on StockX.",370,330,Nike Adapt BB Dark Grey (US Charger),4/19/19 0:00,350, AO2582-004 , NK-ABBDGY,650,150,,
49,125,sneakers, White/White-Red ,New,,101,100,adidas Pharrell Tennis Hu Human Made White Red,9/28/19 0:00,130, EF2392 , PTHU-HMRD,250,60,,
245,156,sneakers, Iron Grey/Infrared 23-Black ,New,,141,115,Jordan 6 Retro PSG Paris Saint-Germain (GS),8/10/19 0:00,160, CN1078-001 , AJ6-PSGGS,242,100,,
1284,200,sneakers, White/Metallic Gold Coin-Black ,New,,250,200,Jordan 11 Retro Low Closing Ceremony,8/27/16 0:00,170, 528895-103 , AJ11L-CLOSNG,375,120,,
23982,239,sneakers, Black/Infrared ,New,"Make sure your head isn’t in the beam while trying to grab the Jordan 6 Retro Black Infrared (2019). This AJ6 come with a black upper, black midsole plus red accents, and a translucent sole. These sneakers released in February 2019 and retailed for $200. This silhouette is a must cop, so purchase them on StockX now. ",261,180,Jordan 6 Retro Black Infrared (2019),2/16/19 0:00,200, 384664-060 , AJ6-BI19,470,101,,
150,215,sneakers, Black/Metallic Silver-University Red ,New,,230,166,Nike Shox TL Skepta,9/5/19 0:00,200, CI0987-001 , SHXTL-SKPT,379,150,,
273,162,sneakers, Obsidian/Gold Dart-Sail ,New,,220,110,Nike Daybreak Undercover Obsidian (W),7/31/19 0:00,170, CJ3295-400 , DYBRK-UCOBW,280,72,,
2084,282,sneakers, Black/Varsity Red ,New,,305,285,Jordan 12 Retro Flu Game (2016),5/28/16 0:00,190, 130690-002 , AJ12-FLU16,480,30,,
397,181,sneakers, Black/Egret-Black ,New,"Kith and Converse have collab for the Converse Chuck Taylor All-Star 70s Hi Kith Classics Black. This Converse comes with a black upper, white midsole plus black accents, and a brown sole. These sneakers released in April 2019 and retailed for $130. Grab these fire Kith Converse on StockX ASAP.",150,135,Converse Chuck Taylor All-Star 70s Hi Kith Classics Black,4/19/19 0:00,130,, CTAS70H-KCBK,268,99,,
10857,776,sneakers, Black/Dark Mocha-University Red-Sail ,New,,1100,510,Jordan 1 Retro Low OG SP Travis Scott,7/20/19 0:00,130, CQ4277-001 , AJ1L-TS,2766,453,,
2483,64,sneakers, Core Black/Cloud White/Aero Green ,New,"On this Adidas NMD R1 Marble Aero Green, The Three Stripes opts to remove the three stripes, getting rid of any branding on the side panels. Instead, a green and white tie dye pattern covers the black Primeknit upper. Finally, black and white rope laces work their way up the black leather aglets. This minty fresh pair of NMDs released in July 2018 for $170.",55,54,adidas NMD R1 Marble Aero Green,7/27/18 0:00,170, BB7996 , AD-NMDR1-MAGN,290,36,,
465,107,sneakers, Vast Grey/Vast Grey-Black-Sail ,New,,130,97,Nike Zoom Vomero 5 SP Vast Grey,2/1/19 0:00,160, BV1358-001 , VM5S-VG,185,69,,
21883,1094,sneakers, Sail/Black-Dark Mocha-University Red ,New,"Grab a pack of coffee beans to match the Jordan 1 Retro High Travis Scott. This AJ1 comes with a brown upper plus white accents, black Nike ""Swoosh"", sail midsole, and a brown sole. These sneakers released in May 2019 and retailed for $175. Mess the club up in these after buying them on StockX.",2000,747,Jordan 1 Retro High Travis Scott,5/11/19 0:00,175, CD4487-100 , AJ1H-TS,3750,578,,
19557,338,sneakers, Grey/Grey/Inertia ,New,"Add heavy pressure on your favorite sneakerhead and cop the adidas Yeezy Boost 700 Inertia. This Yeezy Boost 700 comes with a grey upper, grey midsole with orange accents, and a white sole. These sneakers released in March 2019 and retailed for $300. Grab a pair of these fire sneakers on StockX ASAP.",399,280,adidas Yeezy Boost 700 Inertia,3/9/19 0:00,300, EG7597 , YB700-NRTA,910,201,,
2618,156,sneakers, Multi-Color/Multi-Color ,New,"Uncle drew is taking his unmatched handles to the forest with the Kyrie 5 Taco PE. This Kyrie 5 comes with a multi-color upper, silver Nike “Swoosh”, black midsole, and black sole plus orange accents. These sneakers released in November 2018 and retailed for $130. Cop these on StockX today and try not to spill too much Taco sauce. ",215,110,Kyrie 5 Taco PE,11/16/18 0:00,130, AO2918-902/AO2919-902 (Overseas) , KYR5-TACO,500,82,,
2617,191,sneakers, White/University Red-Metallic Gold ,New,,215,170,Jordan 12 Retro Fiba (2019),8/24/19 0:00,190, 130690-107 , AJ12-FIBA19,400,132,,
240,91,sneakers, Flax/Flax-Gum Light Brown ,New,,126,125,Air More Uptempo Flax (GS),10/14/17 0:00,130, 922845-200 , UPTEMPO-FLAXGS,150,50,,
10248,289,sneakers, Geode/Geode/Geode ,New,"Take your swag to a hundred, a thousand, maybe even a trillion after copping the adidas Yeezy Boost 700 V2 Geode. This 700 V2 comes with a brown upper plus grey accents, grey midsole, and a gum sole. These sneakers released in March 2019 and retailed for $300. Try getting these 700’s before Yandhi drops and cop them today on StockX ASAP.",300,248,adidas Yeezy Boost 700 V2 Geode,3/23/19 0:00,300, EG6860 , YB700-GDE,850,203,,
22344,306,sneakers, Mauve/Mauve/Mauve ,New,"Yeezy had us on another wave with the OG wave runners, but now he’s bringing us to the sand with the adidas Yeezy 700 Mauve. These sneakers come with a mauve upper with black accents, mauve midsole with light green accents, and gum sole. This shoe released October 2018 and retailed for $300. Before Yandhi drops, cop these on StockX now.",415,300,adidas Yeezy 700 Mauve,10/27/18 0:00,300, EE9614 , YZY700-MVE,1575,200,,
9222,344,sneakers, Vanta/Vanta/Vanta ,New,"Make a statement with the adidas Yeezy Boost 700 V2 Vanta on your feet. This Yeezy Boost 700 V2 comes with a black upper, black midsole, and a black sole. These sneakers released in June 2019 and retailed for $300. Provide the world with some Yeezy vibes after grabbing these on StockX.",400,358,adidas Yeezy Boost 700 V2 Vanta,6/6/19 0:00,300, FU6684 , YZYB700V2-VNT,749,150,,
4595,329,sneakers, Metallic Silver/Metallic Silver-Black ,New,,556,164,Nike SB Dunk Low Supreme Jewel Swoosh Silver,9/14/19 0:00,110, CK3480-001 , SBDNKL-SJSS,695,151,,
4222,127,sneakers, Black/Sail-White ,New,,130,110,Nike Blazer Mid 77 Vintage White Black,3/25/19 0:00,100, BQ6806-100 , BLZM77V-WB,293,80,,
3479,544,sneakers, Summit White/White-Wolf Grey-Black ,New,,700,319,Nike LD Waffle Sacai Summit White,9/12/19 0:00,160, BV0073-100 , LDWF-SCWG,1293,255,,
4377,349,sneakers, Varsity Red/Varsity Red-White-Black ,New,,631,170,Nike SB Dunk Low Supreme Jewel Swoosh Red,9/14/19 0:00,110, CK3480-600 , SBDNKL-SJSR,700,160,,
11675,389,sneakers, Utility Black/Utility Black/Utility Black ,New,"Kanye is back, this time with a brand new colorway of the Yeezy 500. Keeping it monochromatic, this pair is covered entirely in one color: utility black. Like other Yeezy 500s, this pair features a suede upper with mesh paneling. In addition, the midsole utilizes adidas’ Adiprene cushioning technology. Releasing in July, 2018 this pair retailed for $200 and is now available to cop on StockX today.",550,302,adidas Yeezy 500 Utility Black,7/7/18 0:00,200, F36640 , YZY500-UTLTYBLK,998,216,,
26278,290,sneakers, Semi Frozen Yellow/Raw Steel/Red ,New,,500,265,adidas Yeezy Boost 350 V2 Semi Frozen Yellow,11/18/17 0:00,220, B37572 , AD-YB350VSFY,796,210,,
2177,159,sneakers, White/Black-Court Purple-University Gold ,New,,150,128,Jordan 13 Retro Lakers,7/20/19 0:00,190, 414571-105 , AJ13-LKRS,300,101,,
35342,329,sneakers, Static/Static/Static ,New,Electrify your sneaker rotation with the adidas Yeezy Boost 350 V2 Static. This Yeezy 350 V2 comes with a grey and white upper and a white sole. These sneakers released in December 2018 and retailed for $220. You can see what socks you’re wearing in this shoe…so please Buy them now on StockX. ,527,324,adidas Yeezy Boost 350 V2 Static (Non-Reflective),12/27/18 0:00,220, EF2905 , YZY350V2-STATIC,1483,222,,
2100,236,sneakers, Mushrom/Multi-Color-Black-Fossil-Pale Ivory ,New,,228,160,Jordan 4 Retro Fossil (W),9/19/19 0:00,190, AQ9129-200 , AJ4-MSRHMW,380,115,,
13433,313,sneakers, Bone White/Bone White/Bone White ,New,"Yeezy expands its 500 color pallette once again with the adidas Yeezy 500 “Bone White”, now available on StockX. Despite an existing long line of Yeezy 500s assorted in five colorways, the “Bone White” colorway is the first 500 to release in 2019.
",372,208,adidas Yeezy 500 Bone White,8/24/19 0:00,200, FV3573 , YZB500-BW,505,160,,
6960,184,sneakers, White/Pink/Yellow ,New,"Part one of three of Pharrell William's Human Race ""Solar Pack,"" these come in a pink, bright blue and yellow colorway. Sporting a pink-based Primeknit upper, tribal graphic detailing, the phrase “MOTH3R” embroidered down the middle of the sneaker, a Boost cushioned midsole and yellow outsole. Their release date was on August of 2018, where they were available at select adidas Originals retailers worldwide for $250.",200,135,adidas NMD Hu Pharrell Solar Pack Mother,8/18/18 0:00,250, BB9531 , NMDHU-MTHR,469,114,,
6601,200,sneakers, Cool Grey/Chrome-Dark Charcoal-Varsity Maize ,New,,190,169,Jordan 4 Retro Cool Grey (2019),8/1/19 0:00,190, 308497-007 , AJ4-CG19,450,124,,
27977,409,sneakers, Solid Grey/Chalk White/Core Black ,New,,700,405,adidas Yeezy Boost 700 Wave Runner Solid Grey,11/1/17 0:00,300, B75571 , YZY700-SLDGRY,1199,291,,
19688,278,sneakers, Salt/Salt/Salt ,New,"Don’t be salty, get out of your feelings, and cop a pair of the adidas Yeezy 500 Salt. With the potential of being the best Yeezy 500 colorway, these come with a salt upper, a salt midsole, and a salt sole.",467,221,adidas Yeezy 500 Salt,11/30/18 0:00,200, EE7287 , YZY500-SALT,5000,150,,
40066,313,sneakers, Lundmark/Lundmark/Lundmark ,New,"Like newer 350 V2 models, the adidas Yeezy Boost 350 V2 Lundmark sports a subtle summer color with the back heel tab removed. Replacing the SPLY-350 boost stripe that was traditionally found on the original 350s is a transparent stripe that reveals a more cream colored inner. A boost midsole is covered by a light tan rubber outsole that features a pink middle stripe. Adding to the exclusivity of these is the fact this colorway is a North and Latin America exclusive.
",372,206,adidas Yeezy Boost 350 V2 Lundmark (Non Reflective),7/13/19 0:00,220, FU9161 , 350V2-LM,800,190,,
20221,773,sneakers, Black/White-University Red ,New,"Jordan Brand adds a twist to a classic with the Air Jordan 1 WMNS Satin “Black Toe”, now available on StockX. Jordan is no stranger to adding satin to the Jordan 1. In May of 2018, they released a satin rendition of the “Shattered Backboard” 1 in a similar fashion, revealing that the release would be in women’s sizing.
",1301,405,Jordan 1 Retro High Satin Black Toe (W),8/17/19 0:00,160, CD0461-016 , AJ1H-STNBTW,1230,383,,
36145,283,sneakers, Sesame/Sesame/Sesame ,New,"We don’t know if Kanye loves Sesame seeds but we do know that he’s released the adidas Yeezy Boost 350 V2 Sesame. This major silhouette comes with a sesame upper, sesame midsole, and a gum sole. These sneakers released in November 2018 and retailed for $220. While getting your grub on stay fresh and cop these on StockX today. ",500,259,adidas Yeezy Boost 350 V2 Sesame,11/23/18 0:00,220, F99710 , YZY350V2-SESAME,899,186,,
1667,305,sneakers, Hospital Blue/Hospital Blue/Hospital Blue ,New,,340,271,adidas Yeezy Boost 700 V2 Hospital Blue,9/28/19 0:00,300, FV8424 , YZB700V2-HB,781,220,,
41779,278,sneakers, White/Black-Concord ,New,"Jordan Brand is reaching harder than MJ on Space Jam for the sneaker of the year crown by releasing the Jordan 11 Retro Concord (2018). This Iconic Jordan 11 colorway is showcasing a white upper with black accents, white midsole, and a freezing cold translucent sole. These sneakers released in December 2018 and retailed for $220. Revisit the dominant legacy MJ left behind and grab a pair on StockX today. ",550,225,Jordan 11 Retro Concord (2018),12/8/18 0:00,220, 378037-100 , AJ11-CNCRD18,500,141,,
29013,322,sneakers, Sail/Obsidian-University Blue ,New,"Jordan Brand adds a new colorway to it’s hot streak of Jordan 1 releases with the Air Jordan 1 “Obsidian / University Blue”, now available on StockX. Since its debut in 1985, the Air Jordan 1 has been a cultural monument, breaking barriers between the court and the streets. Jordan Brand has continued to shed new light on this timeless silhouette and does so with this release.
",397,150,Jordan 1 Retro High Obsidian UNC,8/31/19 0:00,160, 555088-140 , AJ1H-UNCL,650,120,,
7769,251,sneakers, Citrin/Citrin/Citrin ,New,,280,210,adidas Yeezy Boost 350 V2 Citrin (Non-Reflective),9/23/19 0:00,220, FW3042 , YZB350V2-CTRN,598,189,,
2676,210,sneakers, Black/Game Royal-Black ,New,,230,197,Jordan 12 Retro Black Game Royal,9/21/19 0:00,190, 130690-014 , AJ12-BGR,405,150,,
914,168,sneakers, White/Egret-White ,New,,125,109,Converse Chuck Taylor All-Star 70s Hi Joshua Vides White,7/20/19 0:00,110, 166559C , CV-CTAS70HJVWH,290,76,,
441,1132,sneakers, Medium Olive/Black-Sail-University Red ,New,,1250,772,Jordan 6 Retro Travis Scott,10/11/19 0:00,250, CN1084-200 , AJ6R-TS,2684,650,,
623,120,sneakers, Particle Beige/Particle Beige-Phantom ,New,,110,95,Air Force 1 Sage Low Particle Beige (W),10/5/18 0:00,100, AR5339-201 , AF1SGL-PRBGW,184,70,,
764,124,sneakers, Barely Volt/Hyper Crimson-Blue Gaze-Volt-White ,New,"Gain major clout after rocking the Nike React Presto Barely Volt. This React Presto comes with a green upper plus orange and blue accents, orange Nike ""Swoosh"", white midsole, and a white sole plus blue, green and orange accents. These sneakers released in May 2019 and retailed for $120. Buy these sneakers on StockX now. ",90,90,Nike React Presto Barely Volt,5/16/19 0:00,120, AV2605-700 , REPRS-BRVT,200,70,,
3495,343,sneakers, Magnet/Magnet/Magnet ,New,"Yeezy expands its 700 color pallette once again with the adidas Yeezy Boost 700 “Magnet”, now available on StockX. Despite an existing line of Yeezy 700s assorted in six colorways, the Magnet is the first time this colorway has been used.
",515,306,adidas Yeezy Boost 700 Magnet,9/9/19 0:00,300, FV9922 , YZYB700-MGNT,799,275,,
3532,573,sneakers, Black/Anthracite-White-Gunsmoke ,New,,650,345,Nike LD Waffle Sacai Black,9/12/19 0:00,160, BV0073-001 , LDWF-SDGWG,990,313,,
765,177,sneakers, Safari/Baroque Brown-Altitude Green ,New,,327,199,Nike Dunk SB Low De La Soul (2015),5/16/15 0:00,135, 789841-332 , SBDNKL-DELA15,374,80,,
49633,361,sneakers, Clay/Clay/Clay ,New,"If you're searching for a new sneaker with major drip, then cop the adidas Yeezy Boost 350 V2 Clay. This Yeezy Boost 350 comes with a clay upper with orange accents, translucent stripe with orange accents, clay midsole, and clay sole. These sneakers released in March 2019 and retailed for $220. Add another swaggy 350 V2 to the rotation and buy them on StockX today.",410,214,adidas Yeezy Boost 350 V2 Clay,3/30/19 0:00,220, EG7490 , YZB350V2-CLY,1500,193,,
6802,247,sneakers, White/Dynamic Yellow-Black ,New,,255,145,Jordan 1 Retro High First Class Flight,9/28/19 0:00,160, 555088-170 , AJ1H-FCF,1100,115,,
811,162,sneakers, Black/Black-White ,New,,141,133,Air VaporMax Flyknit 2 Orca,3/1/19 0:00,190, 942842-016 , VM2-ORC,300,100,,
973,125,sneakers, Black/White-Spirit Teal-Gum Light Brown ,New,,160,132,Nike SB Gato Supreme Black,8/30/18 0:00,110, AR9821-001 , SBGTO-SUPBLK,209,60,,
796,201,sneakers, University Red/Black ,New,,205,90,Jordan 5 Retro Red Suede,2/7/17 0:00,190, 136027-602 , AJ5-REDSUEDE,330,85,,
16477,286,sneakers, Cloud White/Cloud White/Cloud White ,New,,381,249,adidas Yeezy Boost 350 V2 Cloud White (Non-Reflective),9/21/19 0:00,220, FW3043 , AD-YB350V2CWH,900,233,,
816,101,sneakers, Black/Dark Concord-White ,New,,150,94,Jordan 1 Mid Black Dark Concord,12/1/18 0:00,110, 554724-051 , AJ1M-BKCNCRD,245,60,,
1070,145,sneakers, Black/Multi-Color ,New,,120,100,adidas Crazy BYW X Pharrell Gratitude and Empathy,5/31/18 0:00,250, G27805 , CBYWLX-GREM,370,66,,
744,117,sneakers, White/Black-Varsity Purple ,New,,112,75,Kobe 1 Protro 81 Pt Game,1/22/19 0:00,175, AQ2728-105 , KB1P-81,250,50,,
801,252,sneakers, White/Black-True Red ,New,,261,170,Jordan 9 Retro OG (2016),12/3/16 0:00,190, 302370-112 , AJ9-OG16,400,130,,
1787,217,sneakers, White/University Red-White-Geyser Grey ,New,"Supreme is bringing us nostalgic vibes with the release of the Nike Air Max Tailwind 4 Supreme White. This AM Tailwind 4 comes with a white upper plus red accents, white Nike “Swoosh” plus red outlining, white midsole, and white sole. These sneakers released in March 2019 and retailed for $190. Place a Bid for these on StockX today.",235,190,Air Max Tailwind 4 Supreme White,3/21/19 0:00,190, AT3854-100 , AMTW4-SW,425,90,,
885,166,sneakers, Multi-Color/Multi-Color-Game Royal ,New,,172,158,Kyrie 5 Duke,3/14/19 0:00,130, CI0306-901 , KYR5-DUKE,300,80,,
1097,228,sneakers, Rust Pink/Storm Pink-Pink Tint ,New,,200,209,Air VaporMax 2 Rust Pink (W),7/13/18 0:00,190, 942843-600 , VPRMX2-RSTPNK,369,150,,
944,57,sneakers, Black/True White ,New,,55,46,Vans Old Skool Black White,1/1/17 0:00,60, VN000D3HY28 , SKOOL-BLKWHT,85,25,,
1279,138,sneakers, Black/White-Anthracite-Total Crimson ,New,"What’s the perfect sneaker to wear while listening to Hov’s “The Black Album”? It’s the Nike React Runner MID WR ISPA BLACK. This Nike React comes with a black upper, black Nike “Swoosh”, white Nike “Swoosh”, black Nike “Swoosh”, black midsole, and black sole. These sneakers released in November 2018 and retailed for $160. All black everything is the vibe now, so cop these on StockX today.",170,65,Nike React Runner Mid WR ISPA Black,11/21/18 0:00,180, AT3143-001 , RRMW-ISPABK,274,50,,
2019,156,sneakers, Black/Gunsmoke-Metallic Silver ,New,"Nike is bringing a new fire ISPA React with the release of the Nike ISPA React Low Black. This ISPA React comes with a black upper, grey midsole, and a grey sole. These sneakers released in February 2019 and retailed for $160. Future said “It's an evil world we live in”, so stay lowkey and cop these on StockX ASAP. ",162,115,Nike ISPA React Low Black,2/23/19 0:00,160, AR8555-001 , ISPARL-BK,330,80,,
1156,128,sneakers, Black/Black-Black ,New,,125,108,Air Max 270 Triple Black,3/16/18 0:00,150, AH8050-005 , AM270-TRPLBLK,299,70,,
986,164,sneakers, White/Silver/White ,New,"Binge watch all seasons of Game of Thrones after copping the adidas Ultra Boost 4.0 Game of Thrones House Targaryen White (W). This Ultra Boost 4.0 comes with a white upper, three silver adidas stripes, white midsole, and a white sole. These sneakers released in March 2019 and retailed for $180. Grab a fresh pair of Ultra Boost on StockX today. ",131,99,adidas Ultra Boost 4.0 Game of Thrones House Targaryen White (W),3/22/19 0:00,200, EE3711 , UB4-GOTHTW,550,40,,
